,Make,Aircraft.damage,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight
11833,5,2,1,1,1,9
11835,5,2,1,1,1,9
11836,5,3,1,1,1,7
11837,5,2,1,1,1,3
11838,5,2,1,1,1,9
11839,5,2,1,1,1,9
11840,5,2,1,1,1,8
11841,5,2,1,1,1,3
11842,5,2,1,1,1,5
11843,5,2,1,1,1,5
11844,5,2,1,1,1,5
11845,5,2,1,1,1,9
11846,5,2,1,1,1,9
11847,5,2,1,1,1,3
11848,5,2,1,1,1,8
11849,5,3,1,1,1,9
11850,5,2,1,1,1,5
11851,5,3,2,1,1,8
11852,5,2,1,1,1,9
11853,5,2,1,1,1,9
11854,5,2,1,1,1,3
11855,5,2,1,1,1,5
11856,5,2,1,1,1,8
11857,5,2,1,1,1,3
11858,5,3,1,1,2,5
11859,5,2,1,1,1,8
11860,5,2,1,1,1,3
11861,5,2,1,1,1,6
11862,5,2,2,1,1,3
11863,5,2,1,1,1,5
11864,5,3,1,1,1,7
11865,5,2,1,1,1,5
11866,5,2,1,1,1,2
11867,5,3,1,1,1,8
11868,5,3,1,1,1,7
11869,5,2,1,1,1,3
11870,5,3,1,1,1,5
11871,5,3,1,1,1,9
11872,5,3,1,1,1,7
11873,5,2,2,1,1,5
11874,5,2,1,1,1,9
11875,5,2,1,1,1,3
11876,5,2,1,1,1,9
11877,5,2,1,1,1,3
11878,5,3,1,1,1,3
11880,5,2,1,1,1,9
11881,5,3,2,1,2,8
11882,5,2,1,1,1,9
11883,5,2,1,1,1,8
11884,5,2,1,1,1,8
11885,5,2,1,1,1,9
11886,5,2,1,1,1,9
11887,5,3,2,1,1,5
11888,5,2,1,1,1,9
11889,5,2,1,1,1,9
11890,5,2,1,1,1,9
11891,5,2,1,1,1,3
11892,5,2,1,1,1,9
11893,5,2,1,1,1,9
11894,5,2,1,1,1,5
11895,5,2,1,1,1,9
11896,5,3,1,1,1,3
11897,5,3,1,1,1,8
11898,5,2,1,1,1,7
11899,5,2,1,1,1,3
11900,5,2,1,1,1,10
11901,5,2,1,1,1,5
11902,5,2,1,1,1,3
11903,5,2,1,1,1,8
11906,5,2,1,1,1,10
11907,5,2,1,1,1,3
11908,5,2,1,1,1,9
11909,5,2,1,1,1,9
11910,5,2,1,1,1,3
11911,5,2,1,1,1,3
11912,5,3,1,1,1,5
11913,5,2,1,1,1,9
11914,5,2,1,1,1,9
11915,5,2,1,1,1,9
11916,5,3,1,1,1,7
11917,5,2,1,1,1,3
11918,5,2,1,1,1,9
11919,5,3,1,1,1,7
11920,5,3,1,1,1,7
11921,5,3,1,1,1,8
11922,5,2,1,1,1,3
11924,5,3,1,1,1,4
11925,5,3,1,1,1,3
11926,5,2,1,1,1,7
11927,5,2,1,1,1,9
11928,5,3,2,1,1,9
11929,5,3,1,1,1,4
11930,5,2,1,1,1,3
11931,5,2,1,1,1,3
11932,5,2,1,1,1,8
11933,5,2,1,1,1,9
11934,5,2,1,1,1,5
11935,5,3,1,1,1,7
11936,5,2,1,1,1,9
11937,5,3,1,1,1,9
11938,5,1,1,1,1,7
11939,5,2,1,1,1,7
11940,5,2,1,1,1,7
11941,5,2,1,1,1,3
11942,5,2,1,1,1,9
11943,5,2,1,1,1,9
11944,5,3,1,1,1,9
11945,5,3,2,1,1,3
11946,5,2,1,1,1,9
11947,5,2,1,1,1,7
11948,5,3,1,1,1,7
11949,5,2,1,1,1,9
11950,5,2,1,1,1,5
11951,5,2,1,1,1,3
11952,5,2,1,1,1,5
11953,5,2,1,1,1,3
11954,5,2,2,1,1,3
11955,5,3,1,1,1,3
11956,5,2,1,1,1,9
11957,5,2,1,1,2,5
11958,5,2,1,1,1,9
11959,5,2,1,1,1,5
11960,5,2,1,1,1,4
11961,5,2,1,1,1,9
11962,5,2,2,1,2,9
11963,5,3,1,1,1,8
11964,5,3,1,1,1,7
11965,5,2,1,1,1,9
11966,5,2,1,1,1,9
11967,5,2,1,1,1,5
11968,5,2,1,1,1,3
11969,5,2,1,1,1,5
11970,5,2,1,1,1,9
11971,5,2,1,1,1,7
11972,5,2,1,1,1,3
11974,5,3,1,1,1,7
11975,5,2,1,1,1,9
11976,5,2,1,1,1,8
11977,5,2,1,1,1,9
11978,5,2,1,1,1,7
11979,5,2,1,1,1,9
11980,5,2,1,1,1,9
11981,5,3,1,1,1,9
11982,5,3,1,1,1,8
11983,5,3,1,1,1,9
11984,5,3,1,1,1,3
11985,5,2,1,1,1,4
11986,5,2,1,1,1,9
11987,5,3,1,1,1,3
11988,5,2,1,1,1,8
11989,5,2,1,1,1,9
11990,5,2,1,1,1,8
11991,5,3,1,1,1,3
11992,5,3,1,1,1,10
11993,5,3,1,1,2,5
11994,5,2,1,1,1,5
11995,5,2,1,1,1,5
11996,5,2,1,1,1,3
11997,5,2,1,1,1,2
11998,5,2,1,1,1,2
11999,5,2,1,1,1,7
12000,5,2,1,1,1,5
12001,5,2,1,1,1,5
12002,5,2,1,1,1,9
12003,5,2,1,1,1,3
12004,5,2,1,1,1,3
12005,5,2,1,1,1,9
12006,5,3,1,1,1,7
12007,5,2,1,1,1,9
12008,5,2,1,1,1,7
12009,5,2,1,1,1,9
12010,5,2,1,1,1,2
12011,5,2,1,1,1,9
12012,5,2,1,1,1,9
12013,5,2,1,1,1,9
12014,5,2,1,1,1,3
12015,5,2,1,1,1,8
12016,5,2,1,1,1,9
12017,5,2,1,1,1,3
12018,5,2,1,1,1,9
12019,5,2,1,1,1,9
12021,5,2,1,1,1,5
12022,5,2,1,1,1,8
12023,5,2,1,1,1,9
12024,5,2,1,1,1,2
12025,5,3,1,1,1,3
12027,5,2,1,1,1,9
12028,5,2,1,1,1,5
12029,5,2,1,1,1,8
12030,5,2,1,1,1,9
12031,5,2,1,1,1,10
12032,5,2,1,1,1,8
12033,5,2,1,1,1,10
12034,5,2,1,1,1,9
12035,5,2,1,1,1,5
12036,5,2,1,1,1,8
12037,5,2,1,1,1,3
12039,5,3,1,1,1,7
12040,5,3,1,1,1,10
12041,5,2,1,1,1,3
12042,5,2,1,1,1,8
12044,5,2,1,1,1,9
12045,5,2,1,1,1,3
12046,5,2,1,1,1,5
12047,5,3,1,1,1,7
12048,5,3,1,1,1,5
12049,5,2,1,1,1,9
12050,5,2,1,1,1,9
12051,5,2,1,1,1,5
12052,5,2,1,1,1,9
12053,5,3,2,1,1,3
12054,5,3,1,1,1,4
12055,5,2,1,1,1,9
12056,5,2,2,1,1,3
12057,5,3,1,1,1,10
12058,5,3,1,1,1,3
12059,5,2,1,1,1,3
12060,5,2,1,1,1,3
12061,5,2,1,1,1,9
12062,5,2,1,1,1,9
12063,5,3,1,1,2,5
12064,5,2,1,1,1,9
12065,5,2,1,1,1,2
12066,5,2,1,1,1,5
12067,5,2,1,1,1,3
12068,5,2,1,1,1,8
12069,5,3,1,1,1,3
12070,5,2,1,1,1,10
12071,5,2,1,1,1,5
12072,5,2,1,1,1,9
12073,5,2,1,1,1,9
12074,5,2,1,1,1,3
12075,5,3,1,1,1,4
12076,5,3,1,1,1,3
12077,5,2,1,1,1,7
12078,5,2,1,1,1,1
12079,5,2,1,1,1,10
12080,5,2,1,1,1,6
12081,5,2,1,1,1,9
12082,5,2,1,1,1,9
12083,5,2,1,1,1,3
12084,5,2,1,1,1,3
12085,5,2,1,1,1,3
12086,5,3,1,1,1,3
12087,5,2,1,1,1,9
12088,5,2,1,1,1,9
12089,5,2,1,1,1,9
12090,5,2,1,1,1,9
12091,5,2,1,1,1,2
12092,5,2,1,1,1,3
12093,5,2,1,1,1,2
12095,5,2,1,1,1,3
12096,5,2,1,1,1,9
12097,5,2,1,1,1,8
12098,5,2,1,1,1,9
12099,5,3,2,1,2,8
12100,5,3,1,1,1,9
12101,5,3,1,1,2,3
12102,5,2,1,1,1,3
12103,5,2,1,1,1,9
12104,5,2,1,1,1,5
12105,5,2,2,1,1,9
12106,5,2,1,1,1,3
12107,5,2,1,1,1,3
12108,5,2,1,1,1,8
12109,5,2,1,1,1,4
12110,5,2,1,1,1,9
12111,5,2,1,1,1,3
12112,5,2,1,1,1,7
12113,5,2,1,1,1,9
12114,5,2,1,1,1,3
12115,5,3,1,1,1,4
12116,5,3,1,1,2,5
12117,5,2,1,1,1,9
12118,5,2,1,1,1,5
12119,5,3,1,1,1,7
12120,5,3,1,1,1,5
12121,5,3,2,1,1,5
12122,5,2,1,1,1,9
12123,5,2,1,1,1,5
12124,5,3,1,1,1,7
12125,5,2,1,1,1,9
12126,5,2,1,1,1,3
12127,5,2,1,1,1,3
12128,5,2,1,1,1,8
12129,5,2,1,1,1,9
12130,5,2,1,1,1,9
12131,5,2,1,1,1,7
12132,5,2,2,2,1,9
12133,5,3,1,1,1,7
12134,5,2,1,1,1,9
12135,5,2,1,1,1,2
12136,5,2,1,1,1,9
12137,5,2,1,1,1,8
12138,5,2,1,1,1,9
12139,5,2,1,1,1,8
12140,5,2,2,1,1,3
12141,5,2,2,1,1,9
12142,5,2,1,1,1,9
12143,5,2,1,1,1,9
12144,5,2,1,1,1,9
12145,5,3,1,1,1,4
12146,5,2,1,1,1,3
12147,5,2,1,1,1,9
12148,5,3,1,1,1,9
12149,5,2,1,1,1,9
12150,5,3,1,1,1,7
12151,5,2,1,1,1,8
12152,5,2,1,1,1,1
12153,5,2,1,1,1,7
12154,5,2,1,1,1,9
12155,5,2,1,1,1,6
12156,5,2,1,1,1,2
12157,5,2,1,1,1,9
12158,5,2,1,1,1,8
12159,5,2,1,1,1,9
12160,5,2,1,1,1,5
12161,5,2,1,1,1,5
12162,5,3,1,1,1,8
12163,5,2,1,1,1,9
12164,5,2,1,1,1,9
12165,5,2,1,1,1,8
12166,5,2,1,1,1,3
12167,5,2,1,1,1,9
12168,5,2,1,1,1,3
12169,5,3,1,1,1,7
12170,5,2,1,1,1,9
12172,5,2,1,1,1,3
12173,5,2,1,1,1,9
12174,5,2,1,1,1,3
12175,5,2,1,1,1,3
12176,5,3,2,1,1,5
12177,5,2,1,1,1,9
12178,5,2,1,1,1,5
12179,5,2,1,1,1,8
12180,5,2,1,1,1,3
12181,5,2,1,1,1,3
12182,5,2,1,1,1,5
12183,5,2,1,1,1,9
12184,5,2,1,1,1,7
12185,5,2,1,1,1,8
12186,5,2,1,1,1,9
12187,5,2,1,1,1,5
12188,5,2,1,1,1,9
12189,5,2,1,1,1,3
12190,5,2,1,1,1,5
12191,5,2,1,1,1,3
12192,5,2,1,1,1,9
12193,5,2,2,1,1,3
12194,5,2,1,1,1,10
12195,5,2,1,1,1,9
12196,5,2,1,1,1,2
12197,5,2,1,1,1,3
12199,5,2,1,1,1,5
12200,5,2,1,1,1,9
12201,5,3,1,1,1,3
12202,5,2,1,1,1,7
12203,5,2,2,1,1,5
12204,5,2,1,1,1,9
12205,5,2,1,1,1,8
12206,5,2,1,1,1,5
12207,5,2,1,1,1,5
12208,5,2,1,1,1,9
12209,5,2,1,1,1,9
12210,5,2,1,1,1,8
12211,5,2,1,1,1,9
12212,5,2,1,1,1,7
12213,5,2,1,1,1,9
12214,5,2,1,1,1,8
12215,5,3,1,1,1,5
12216,5,3,1,1,1,7
12217,5,2,1,1,1,9
12218,5,2,1,1,1,3
12219,5,2,1,1,1,5
12220,5,2,1,1,1,9
12221,5,3,2,1,1,5
12222,5,2,1,1,1,9
12223,5,2,2,1,1,9
12224,5,2,1,1,1,3
12225,5,2,1,1,1,3
12226,5,3,2,1,1,9
12227,5,2,1,1,1,3
12228,5,2,1,1,1,9
12229,5,2,2,1,1,2
12231,5,3,1,1,1,7
12232,5,3,1,1,1,7
12233,5,2,2,1,1,9
12234,5,3,1,1,1,7
12235,5,3,1,1,1,3
12236,5,3,1,1,1,7
12237,5,2,1,1,1,7
12238,5,2,2,1,1,9
12239,5,2,1,1,1,9
12240,5,2,2,1,1,9
12241,5,2,1,1,1,9
12242,5,2,1,1,1,3
12243,5,2,1,1,1,7
12244,5,3,1,1,1,7
12245,5,2,1,1,1,3
12246,5,3,1,1,1,8
12247,5,2,1,1,1,9
12248,5,2,1,1,1,3
12249,5,2,1,1,1,9
12250,5,2,1,1,1,9
12251,5,2,1,1,1,9
12252,5,3,2,1,2,3
12253,5,3,1,1,2,8
12254,5,2,1,1,1,5
12255,5,2,1,1,1,2
12256,5,2,1,1,1,3
12257,5,3,1,1,1,3
12258,5,2,1,1,1,3
12259,5,2,1,1,1,7
12260,5,2,1,1,1,3
12261,5,3,1,1,1,5
12262,5,3,1,1,1,8
12263,5,3,1,1,1,5
12264,5,2,1,1,1,10
12265,5,2,1,1,1,8
12266,5,3,1,1,1,10
12267,5,2,1,1,1,4
12268,5,2,1,1,1,3
12269,5,3,1,1,1,3
12270,5,3,1,1,1,3
12271,5,3,1,1,1,7
12272,5,2,1,1,1,4
12273,5,2,1,1,1,7
12274,5,2,1,1,1,6
12275,5,2,1,1,1,8
12276,5,3,1,1,1,3
12277,5,3,1,1,1,3
12279,5,2,1,1,1,6
12280,5,2,1,1,1,9
12281,5,2,1,1,1,9
12282,5,3,1,1,1,3
12283,5,3,1,1,1,7
12284,5,2,1,1,1,9
12285,5,2,1,1,1,3
12286,5,2,1,1,1,9
12287,5,2,1,1,1,3
12288,5,3,1,1,1,9
12289,5,3,1,1,1,7
12290,5,3,1,1,1,7
12291,5,3,1,1,1,7
12292,5,2,1,1,1,8
12293,5,2,1,1,1,8
12294,5,2,1,1,1,5
12295,5,2,1,1,1,3
12296,5,2,2,1,1,8
12297,5,2,1,1,1,8
12298,5,2,1,1,1,3
12299,5,3,1,1,1,5
12300,5,3,1,1,1,8
12301,5,2,1,1,1,5
12302,5,2,1,1,1,5
12303,5,2,2,1,1,3
12304,5,2,1,1,1,7
12305,5,2,1,1,1,9
12306,5,2,1,1,1,3
12307,5,2,1,1,1,3
12308,5,2,1,1,1,9
12309,5,3,1,1,1,7
12310,5,2,1,1,1,9
12311,5,2,1,1,1,3
12312,5,2,1,1,1,3
12313,5,2,1,1,1,3
12314,5,2,1,1,1,9
12315,5,3,2,1,1,3
12316,5,3,1,1,1,7
12317,5,3,1,1,1,3
12318,5,2,1,1,1,9
12319,5,2,1,1,1,1
12320,5,2,1,1,1,2
12321,5,2,1,1,1,3
12322,5,2,1,1,1,7
12323,5,3,2,1,2,4
12324,5,2,1,1,1,8
12325,5,2,1,1,2,9
12326,5,3,2,1,2,8
12327,5,3,1,1,1,3
12328,5,2,1,1,1,8
12329,5,2,1,1,1,2
12330,5,2,1,1,1,9
12331,5,2,1,1,1,9
12332,5,3,1,1,1,7
12333,5,3,1,1,1,4
12334,5,3,1,1,1,8
12335,5,2,1,1,1,9
12336,5,2,1,1,1,9
12337,5,2,1,1,1,3
12338,5,2,1,1,1,9
12339,5,1,1,1,1,8
12340,5,3,1,1,1,8
12341,5,3,1,1,1,3
12342,5,2,1,1,1,3
12343,5,2,1,1,1,7
12344,5,2,1,1,1,9
12345,5,2,1,1,1,9
12346,5,2,1,1,1,8
12347,5,2,1,1,1,6
12348,5,2,1,1,1,9
12349,5,2,1,1,1,5
12350,5,2,2,1,1,3
12351,5,3,1,1,1,2
12352,5,2,1,1,1,5
12353,5,3,1,1,2,5
12354,5,3,1,1,1,5
12355,5,2,1,1,1,9
12356,5,2,1,1,1,2
12357,5,2,1,1,1,5
12358,5,3,1,1,1,9
12359,5,3,1,1,2,5
12360,5,3,2,1,2,8
12361,5,2,1,1,1,3
12362,5,2,1,1,1,6
12363,5,2,1,1,1,5
12364,5,2,1,1,1,9
12365,5,2,1,1,1,8
12366,5,2,2,1,1,3
12367,5,2,1,1,1,7
12368,5,2,1,1,1,3
12369,5,3,1,1,1,4
12370,5,2,1,1,1,9
12371,5,2,1,1,1,9
12372,5,3,1,1,1,7
12373,5,2,1,1,1,3
12374,5,2,1,1,1,5
12375,5,2,1,1,1,7
12376,5,2,1,1,1,9
12377,5,3,1,1,1,7
12378,5,2,1,1,1,3
12379,5,2,2,1,1,3
12380,5,3,1,1,1,5
12381,5,3,2,1,1,4
12382,5,2,1,1,1,3
12383,5,2,1,1,1,9
12384,5,2,2,1,1,3
12385,5,3,2,1,1,3
12386,5,2,1,1,1,3
12387,5,2,1,1,1,5
12388,5,2,1,1,1,9
12389,5,3,1,1,1,8
12390,5,3,1,1,1,8
12391,5,3,1,1,1,5
12392,5,3,1,1,1,8
12393,5,3,1,1,2,5
12394,5,2,1,1,1,8
12395,5,2,1,1,1,9
12396,5,2,1,1,1,7
12397,5,2,1,1,2,5
12398,5,2,1,1,1,2
12399,5,2,1,1,1,10
12400,5,2,1,1,1,3
12401,5,2,1,1,1,3
12402,5,2,1,1,1,5
12403,5,3,1,1,1,9
12404,5,3,1,1,1,3
12405,5,2,1,1,1,8
12406,5,2,1,1,1,3
12407,5,2,1,1,1,7
12408,5,3,1,1,1,5
12409,5,2,1,1,1,9
12410,5,3,1,1,1,5
12411,5,3,1,1,1,9
12412,5,2,1,1,1,9
12413,5,2,1,1,1,5
12414,5,2,1,1,1,5
12415,5,2,1,1,1,9
12416,5,3,1,1,1,3
12417,5,2,1,1,1,5
12418,5,2,1,1,1,9
12419,5,2,1,1,1,9
12420,5,2,1,1,1,9
12421,5,2,1,1,1,3
12422,5,2,1,1,1,3
12423,5,3,1,1,1,5
12424,5,3,1,1,1,8
12426,5,2,1,1,1,7
12427,5,2,1,1,1,8
12428,5,2,1,1,1,8
12429,5,2,1,1,1,3
12430,5,2,1,1,1,9
12431,5,2,1,1,1,3
12432,5,3,1,1,1,5
12433,5,2,1,1,1,7
12434,5,2,1,1,1,9
12435,5,3,1,1,1,9
12436,5,2,1,1,1,9
12437,5,2,1,1,1,3
12438,5,2,2,2,1,2
12439,5,3,2,1,2,3
12440,5,2,1,1,1,9
12441,5,2,1,1,1,5
12442,5,2,1,1,1,2
12443,5,2,1,1,1,3
12444,5,2,1,1,1,9
12445,5,2,1,1,1,2
12446,5,3,1,1,1,8
12447,5,3,1,1,2,5
12448,5,2,1,1,1,5
12449,5,2,1,1,1,6
12450,5,2,2,1,1,2
12451,5,2,1,1,1,9
12452,5,3,1,1,2,5
12453,5,2,1,1,2,5
12454,5,2,1,1,1,9
12455,5,2,1,1,1,3
12456,5,2,1,1,1,3
12457,5,3,1,1,1,10
12459,5,2,1,1,1,10
12460,5,2,1,1,1,3
12461,5,2,1,1,1,9
12462,5,2,1,1,1,9
12463,5,2,1,1,1,8
12464,5,3,1,1,1,9
12465,5,3,1,1,2,5
12466,5,3,1,1,1,5
12467,5,3,1,1,1,5
12468,5,2,1,1,1,9
12469,5,3,1,1,2,9
12470,5,3,1,1,1,6
12471,5,2,1,1,1,9
12472,5,2,1,1,1,3
12473,5,2,1,1,1,9
12474,5,2,2,1,1,3
12475,5,2,1,1,1,10
12476,5,2,1,1,1,10
12477,5,2,1,1,1,10
12478,5,2,1,1,1,9
12479,5,2,1,1,1,8
12480,5,2,1,1,1,7
12482,5,2,1,1,1,9
12483,5,2,1,1,1,9
12484,5,2,1,1,1,9
12485,5,2,1,1,1,8
12487,5,2,1,1,1,9
12488,5,2,1,1,1,8
12489,5,2,1,1,1,5
12490,5,3,1,1,1,9
12491,5,3,1,1,2,5
12492,5,2,1,1,1,4
12493,5,2,1,1,1,3
12494,5,2,1,1,1,9
12495,5,2,1,1,1,9
12496,5,3,1,1,1,8
12497,5,3,2,1,1,8
12498,5,2,1,1,1,9
12499,5,2,1,1,1,3
12500,5,2,1,1,2,9
12501,5,2,1,1,1,9
12502,5,2,1,1,1,9
12503,5,2,2,1,1,9
12504,5,2,1,1,1,9
12505,5,2,1,1,1,3
12506,5,2,1,1,1,3
12507,5,3,1,1,2,5
12508,5,3,1,1,1,10
12509,5,3,1,1,2,5
12510,5,2,1,1,1,3
12511,5,2,1,1,1,5
12512,5,2,1,1,1,3
12513,5,2,1,1,1,3
12514,5,2,1,1,1,9
12515,5,3,1,1,1,5
12516,5,2,1,1,1,5
12517,5,2,1,1,1,9
12518,5,2,1,1,1,9
12519,5,2,1,1,1,3
12520,5,2,1,1,1,9
12521,5,3,1,1,2,5
12522,5,3,1,1,2,5
12523,5,2,1,1,1,9
12524,5,2,1,1,1,9
12525,5,2,1,1,1,9
12526,5,2,1,1,1,2
12527,5,2,1,1,1,9
12528,5,2,1,1,1,8
12529,5,2,1,1,1,2
12530,5,2,2,1,2,8
12531,5,3,1,1,1,5
12532,5,3,1,1,1,8
12533,5,3,2,1,1,4
12534,5,3,1,1,1,6
12535,5,2,1,1,1,7
12536,5,2,1,1,1,9
12537,5,3,2,1,2,3
12538,5,3,1,1,1,9
12539,5,2,1,1,1,9
12540,5,2,1,1,1,9
12541,5,3,1,1,1,7
12542,5,2,1,1,1,8
12543,5,2,1,1,1,9
12544,5,2,1,1,1,3
12545,5,2,1,1,1,9
12546,5,3,1,1,2,5
12547,5,2,2,1,2,8
12548,5,2,1,1,1,9
12549,5,3,1,1,2,7
12550,5,3,1,1,2,6
12551,5,2,1,1,1,5
12552,5,2,1,1,1,2
12553,5,2,1,1,1,9
12554,5,2,1,1,1,5
12555,5,2,2,1,1,3
12556,5,2,1,1,1,10
12557,5,2,1,1,1,5
12558,5,2,1,1,1,10
12559,5,2,1,1,1,9
12560,5,2,1,1,1,5
12561,5,3,2,1,1,7
12562,5,2,2,1,1,9
12563,5,2,1,1,1,9
12564,5,3,1,1,1,5
12565,5,2,1,1,1,5
12566,5,2,1,1,1,8
12567,5,2,1,1,1,7
12568,5,2,2,1,1,9
12569,5,2,1,1,1,9
12570,5,2,1,1,1,5
12571,5,2,1,1,2,5
12572,5,3,1,1,1,4
12573,5,2,1,1,1,3
12574,5,3,2,1,1,3
12575,5,2,2,1,1,2
12576,5,2,1,1,1,5
12577,5,2,1,1,1,9
12578,5,3,2,1,1,5
12579,5,2,1,1,1,5
12580,5,2,1,1,1,9
12581,5,2,1,1,1,3
12582,5,2,1,1,1,9
12583,5,2,1,1,1,9
12584,5,3,1,1,1,5
12585,5,2,1,1,1,8
12586,5,2,1,1,1,9
12587,5,3,1,1,1,9
12588,5,1,2,1,1,8
12589,5,2,2,4,1,4
12590,5,1,1,1,1,1
12591,5,2,1,1,1,5
12592,5,2,1,1,1,9
12593,5,2,1,1,1,9
12594,5,2,1,1,1,3
12595,5,2,2,1,1,5
12596,5,2,1,1,1,8
12597,5,3,1,1,1,7
12598,5,2,1,1,1,3
12599,5,3,1,1,1,1
12600,5,2,1,1,1,9
12601,5,2,1,1,1,9
12602,5,3,1,1,1,7
12603,5,2,1,1,1,9
12604,5,2,1,1,1,7
12605,5,2,1,1,1,3
12606,5,3,1,1,1,5
12607,5,2,1,1,1,3
12608,5,3,1,1,2,8
12609,5,2,1,1,1,9
12610,5,2,1,1,2,5
12611,5,3,2,1,1,5
12612,5,2,1,1,1,5
12613,5,2,1,1,1,6
12614,5,2,1,1,1,7
12615,5,2,1,1,1,3
12616,5,2,1,1,1,3
12617,5,2,1,1,2,5
12618,5,2,1,1,1,3
12619,5,3,1,1,2,5
12620,5,3,1,1,2,5
12621,5,3,1,1,1,4
12622,5,2,1,1,1,9
12623,5,2,1,1,1,10
12624,5,2,1,1,1,3
12625,5,3,1,1,1,8
12626,5,2,1,1,1,9
12627,5,2,1,1,1,9
12628,5,3,1,1,1,6
12629,5,3,1,1,2,5
12630,5,2,1,1,1,3
12631,5,3,1,1,2,8
12632,5,2,2,1,2,8
12633,5,2,2,1,1,3
12634,5,3,1,1,1,6
12635,5,2,1,1,1,5
12636,5,2,2,1,2,9
12637,5,2,2,1,2,8
12638,5,3,1,1,1,7
12639,5,3,1,1,1,7
12640,5,2,1,1,1,9
12641,5,2,1,1,1,3
12642,5,2,2,1,1,3
12643,5,2,1,1,1,3
12644,5,3,1,1,2,5
12645,5,2,1,1,1,8
12646,5,2,1,1,1,9
12647,5,2,2,1,1,7
12648,5,2,2,1,2,8
12649,5,2,1,1,1,3
12650,5,2,1,1,1,3
12651,5,2,1,1,1,3
12652,5,2,1,1,1,9
12653,5,2,1,1,1,3
12654,5,3,1,1,1,2
12655,5,3,1,1,2,5
12656,5,2,1,1,1,5
12657,5,2,1,1,1,5
12658,5,2,1,1,1,9
12659,5,2,1,1,1,9
12660,5,2,1,1,1,9
12661,5,3,1,1,2,8
12662,5,2,1,1,1,10
12663,5,3,1,1,2,5
12664,5,2,1,1,1,7
12665,5,3,2,1,2,7
12666,5,3,1,1,2,5
12668,5,2,1,1,1,2
12669,5,3,1,1,2,7
12670,5,3,1,1,2,5
12671,5,2,1,1,1,9
12672,5,2,1,1,1,8
12673,5,2,2,1,2,6
12674,5,2,1,1,1,7
12675,5,3,1,1,1,7
12676,5,3,2,1,1,5
12677,5,3,2,1,1,4
12678,5,2,2,1,2,8
12679,5,2,1,1,1,9
12681,5,3,2,1,2,7
12682,5,3,1,1,2,5
12683,5,2,1,1,1,2
12684,5,2,2,4,2,5
12685,5,2,2,4,2,3
12686,5,2,1,1,1,9
12687,5,3,2,1,1,3
12688,5,2,1,1,1,2
12689,5,2,1,1,1,5
12690,5,3,1,1,1,5
12691,5,2,1,1,1,3
12692,5,2,1,1,1,6
12693,5,3,2,1,1,3
12694,5,3,1,1,2,7
12695,5,3,2,4,2,7
12696,5,2,1,1,1,5
12697,5,3,1,1,1,3
12698,5,3,1,1,2,5
12699,5,3,2,1,2,3
12701,5,2,1,1,1,8
12702,5,3,1,1,2,4
12703,5,3,1,1,2,3
12704,5,2,1,1,1,9
12705,5,2,1,1,2,8
12706,5,3,1,1,1,7
12707,5,2,1,1,1,5
12708,5,2,1,1,1,3
12709,5,2,1,1,2,8
12710,5,2,1,1,1,9
12711,5,3,2,1,2,5
12712,5,2,1,1,1,5
12713,5,2,1,1,1,7
12714,5,2,1,1,1,5
12715,5,2,1,1,1,9
12716,5,2,1,1,2,5
12717,5,2,1,1,1,9
12718,5,2,1,1,1,9
12719,5,2,1,1,1,3
12720,5,2,1,1,1,3
12721,5,2,1,1,1,9
12722,5,2,2,1,1,9
12723,5,2,1,1,1,2
12724,5,3,1,1,2,5
12725,5,2,1,1,1,8
12726,5,2,1,1,1,9
12727,5,2,2,1,2,3
12728,5,2,2,1,1,8
12729,5,2,1,1,1,6
12730,5,2,1,1,1,3
12731,5,3,1,1,1,8
12732,5,2,1,1,1,9
12733,5,2,1,1,2,8
12734,5,3,1,1,1,8
12735,5,2,1,1,1,5
12736,5,2,1,1,1,6
12737,5,2,1,1,1,9
12738,5,2,1,1,1,3
12740,5,3,1,1,1,7
12741,5,2,1,1,1,2
12742,5,2,1,1,1,9
12743,5,2,1,1,1,5
12744,5,2,1,1,1,5
12745,5,2,1,1,1,7
12746,5,2,1,1,1,7
12748,5,3,2,1,1,5
12749,5,2,1,1,1,3
12750,5,2,1,1,1,8
12751,5,2,2,1,1,9
12752,5,3,1,1,1,5
12753,5,2,1,1,2,5
12754,5,2,1,1,1,8
12755,5,3,1,1,2,5
12756,5,2,2,1,1,7
12757,5,2,1,1,1,9
12758,5,2,1,1,1,9
12759,5,2,1,1,1,9
12760,5,2,1,1,1,3
12761,5,3,1,1,1,7
12762,5,2,1,1,1,9
12763,5,2,1,1,1,9
12764,5,3,1,1,1,10
12765,5,3,1,1,1,7
12766,5,2,1,1,1,7
12767,5,3,1,1,1,6
12768,5,3,1,1,1,6
12769,5,2,1,1,1,5
12770,5,2,1,1,1,2
12771,5,2,1,1,1,3
12772,5,2,1,1,1,3
12773,5,2,1,1,1,9
12774,5,3,2,1,2,8
12775,5,2,1,1,1,8
12776,5,2,1,1,1,2
12777,5,2,1,1,1,3
12778,5,2,1,1,1,3
12779,5,2,1,1,1,5
12780,5,2,1,1,1,6
12781,5,3,1,1,2,6
12782,5,2,1,1,1,3
12783,5,2,1,1,1,3
12784,5,2,1,1,1,8
12785,5,3,1,1,1,4
12787,5,1,1,1,1,9
